step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
1980,1980.0,711.0,38.46423927178154,3,29579.0,213
1990,1990.0,669.0,33.05071521456437,5,25416.0,200
2000,2000.0,576.0,26.892067620286085,3,20680.0,172
2010,2010.0,546.0,29.407022106631988,4,22614.0,163
2020,2020.0,608.0,32.041612483745126,4,24640.0,182
2030,2030.0,714.0,35.3888166449935,2,27214.0,214
2040,2040.0,785.0,33.98439531859558,0,26134.0,235
2050,2050.0,714.0,27.88036410923277,4,21440.0,214
2060,2060.0,676.0,26.00520156046814,0,19998.0,202
2070,2070.0,665.0,26.726918075422628,3,20553.0,199
2080,2080.0,699.0,26.775032509752926,5,20590.0,209
2090,2090.0,737.0,29.4369310793238,6,22637.0,221
2100,2100.0,715.0,28.339401820546165,2,21793.0,214
2110,2110.0,629.0,21.94148244473342,4,16873.0,188
2120,2120.0,663.0,24.902470741222366,4,19150.0,198
2130,2130.0,713.0,24.39661898569571,1,18761.0,213
2140,2140.0,781.0,27.99479843953186,2,21528.0,234
2150,2150.0,815.0,30.01820546163849,4,23084.0,244
2160,2160.0,822.0,30.439531859557867,4,23408.0,246
2170,2170.0,743.0,29.576072821846555,2,22744.0,222
2180,2180.0,748.0,33.96618985695709,3,26120.0,224
2190,2190.0,845.0,39.86736020806242,6,30658.0,253
2200,2200.0,805.0,42.99609882964889,4,33064.0,241
2210,2210.0,727.0,39.47204161248374,2,30354.0,218
2220,2220.0,671.0,35.64889466840052,2,27414.0,201
2230,2230.0,672.0,36.56046814044213,3,28115.0,201
2240,2240.0,584.0,32.49024707412224,5,24985.0,175
2250,2250.0,654.0,33.250975292587775,11,25570.0,196
2260,2260.0,648.0,33.146944083224966,2,25490.0,194
2270,2270.0,649.0,31.39011703511053,6,24139.0,194
2280,2280.0,686.0,34.211963589076724,2,26309.0,205
2290,2290.0,758.0,38.2184655396619,1,29390.0,227
2300,2300.0,812.0,44.339401820546165,2,34097.0,243
2310,2310.0,828.0,46.18335500650195,4,35515.0,248
2320,2320.0,774.0,38.673602080624185,4,29740.0,232
2330,2330.0,715.0,31.747724317295187,0,24414.0,214
2340,2340.0,600.0,27.43042912873862,3,21094.0,180
2350,2350.0,574.0,29.843953185955787,4,22950.0,172
2360,2360.0,651.0,30.323797139141742,2,23319.0,195
2370,2370.0,706.0,30.309492847854358,3,23308.0,211
2380,2380.0,622.0,27.92327698309493,4,21473.0,186
2390,2390.0,649.0,27.52925877763329,4,21170.0,194
2400,2400.0,762.0,30.687906371911573,1,23599.0,228
2410,2410.0,805.0,34.13784135240572,4,26252.0,241
2420,2420.0,824.0,34.685305591677505,0,26673.0,247
2430,2430.0,872.0,39.23276983094929,1,30170.0,261
2440,2440.0,884.0,43.7815344603381,0,33668.0,265
2450,2450.0,894.0,48.74252275682705,4,37483.0,268
2460,2460.0,841.0,50.8998699609883,2,39142.0,252
2470,2470.0,770.0,45.631989596879066,6,35091.0,231
2480,2480.0,650.0,42.3446033810143,2,32563.0,195
2490,2490.0,518.0,34.82184655396619,2,26778.0,155
2500,2500.0,547.0,33.851755526657996,1,26032.0,164
2510,2510.0,642.0,33.96618985695709,3,26120.0,192
2520,2520.0,684.0,34.9518855656697,4,26878.0,205
