step,sim_time,queue_total,waiting_time_avg,throughput,delay_total,stops
2440,2440.0,1160.0,93.1742522756827,-1,71651.0,729224
2450,2450.0,1105.0,97.75812743823147,0,75176.0,735020
2460,2460.0,1122.0,100.40962288686606,2,77215.0,740786
2470,2470.0,978.0,96.91677503250975,0,74529.0,746383
2480,2480.0,842.0,94.03641092327699,-2,72314.0,751249
2490,2490.0,924.0,97.49024707412224,2,74970.0,756223
2500,2500.0,945.0,99.86736020806242,7,76798.0,761458
2510,2510.0,1011.0,106.51755526657998,-9,81912.0,766877
2520,2520.0,1028.0,110.44343302990897,1,84931.0,772180
2530,2530.0,914.0,105.27828348504552,-1,80959.0,777096
2540,2540.0,978.0,107.72041612483746,3,82837.0,781896
2550,2550.0,1074.0,115.05331599479844,-3,88476.0,787171
2560,2560.0,1073.0,118.83224967490247,-1,91382.0,792560
2570,2570.0,1080.0,125.34330299089727,4,96389.0,798004
2580,2580.0,1066.0,131.25097529258778,-2,100932.0,803441
2590,2590.0,986.0,128.20156046814043,1,98587.0,808910
2600,2600.0,919.0,126.21976592977893,-2,97063.0,814095
2610,2610.0,1000.0,134.4785435630689,2,103414.0,819276
2620,2620.0,1049.0,138.2184655396619,1,106290.0,825011
2630,2630.0,1071.0,145.53836150845254,-1,111919.0,830992
2640,2640.0,1053.0,148.3146944083225,-2,114054.0,836864
2650,2650.0,1023.0,146.61378413524056,0,112746.0,842418
2660,2660.0,1000.0,133.73081924577374,0,102839.0,847799
2670,2670.0,1036.0,125.8296488946684,0,96763.0,853326
2680,2680.0,1049.0,127.86215864759428,3,98326.0,858954
2690,2690.0,1031.0,125.69310793237972,0,96658.0,864315
2700,2700.0,1056.0,122.76202860858257,-4,94404.0,869892
2710,2710.0,1023.0,121.73472041612484,4,93614.0,875655
2720,2720.0,1054.0,113.58127438231469,-1,87344.0,881607
2730,2730.0,1084.0,113.46423927178154,1,87254.0,887531
2740,2740.0,1171.0,120.7113133940182,1,92827.0,893796
2750,2750.0,1116.0,123.5409622886866,-5,95003.0,900005
2760,2760.0,988.0,119.65539661898569,2,92015.0,905538
2770,2770.0,1038.0,127.8218465539662,-1,98295.0,910714
2780,2780.0,1122.0,136.7074122236671,-1,105128.0,916365
2790,2790.0,1126.0,142.6514954486346,2,109699.0,922028
2800,2800.0,1149.0,146.94668400520155,0,113002.0,927715
2810,2810.0,1100.0,150.34720416124838,0,115617.0,933355
2820,2820.0,947.0,142.20156046814043,3,109353.0,938562
2830,2830.0,996.0,144.3966189856957,-2,111041.0,943791
2840,2840.0,1036.0,154.4694408322497,-2,118787.0,949202
